sex,birth_year,marital_status,religion,job_code,income,region_code
female,1930,2,1,,,1
female,1937,2,1,,,1
female,1940,2,1,,,1
male,1966,3,1,521.0,,1
female,1995,5,1,442.0,,1
female,1996,5,1,,,1
female,1949,2,1,,,1
female,1945,2,2,,,1
female,1930,2,1,,,1
male,1935,1,2,,,1
female,1937,1,2,,,1
male,1949,1,2,283.0,100.0,2
female,1956,1,1,,,2
female,1979,5,2,,,2
female,1956,3,2,441.0,,1
female,1988,5,2,521.0,221.6,1
male,1932,1,2,,,1
female,1942,1,1,,,1
male,1960,1,1,780.0,417.0,1
female,1965,1,1,,,1
female,1996,5,1,,,1
male,1950,1,2,422.0,,1
female,1957,1,2,,,1
male,1980,1,2,284.0,336.0,2
male,1982,5,2,134.0,300.0,1
female,1982,1,2,284.0,83.0,2
female,1970,2,1,259.0,77.0,1
male,2000,0,1,,,1
male,2001,0,1,,,1
male,1966,1,1,,,1
female,1970,1,1,951.0,40.0,1
female,1998,0,1,,,1
female,2000,0,1,,,1
male,1940,1,2,611.0,,1
female,1944,1,1,,,1
male,1972,5,2,799.0,178.0,1
female,1940,2,1,,,1
female,1958,3,2,442.0,199.5,1
female,1984,5,2,314.0,155.0,1
male,1946,1,1,274.0,,1
female,1950,1,1,,,1
male,1969,1,2,521.0,285.0,1
female,1972,1,2,441.0,122.0,1
female,2001,0,2,,,1
female,2003,0,2,,,1
male,1960,1,2,910.0,,1
female,1962,1,1,442.0,,1
male,1942,1,1,942.0,120.0,1
female,1941,1,1,,,1
male,1952,1,2,521.0,,1
female,1956,1,2,953.0,,1
female,1982,1,2,313.0,266.6,1
male,1976,1,2,780.0,460.1,1
male,2009,0,2,,,1
male,1939,1,2,,,1
female,1943,1,1,,,1
female,1932,2,1,,,2
female,1990,1,2,247.0,150.0,2
male,1986,1,2,510.0,255.0,2
male,1948,1,2,,,1
female,1952,1,2,941.0,119.0,1
male,1945,1,1,,,1
female,1947,1,1,,,1
male,1957,1,1,772.0,,1
female,1962,1,1,,,1
female,1981,5,1,391.0,100.0,1
male,1983,5,1,442.0,190.0,1
female,1954,2,1,952.0,75.75,1
female,1975,5,1,285.0,322.58,1
male,1939,1,2,,,1
female,1946,1,1,,,1
male,1968,1,1,271.0,553.0,1
female,1969,1,1,,,1
female,1997,0,1,,,1
male,2000,0,1,,,1
male,1964,1,1,,,1
female,1972,1,1,930.0,,1
female,2001,0,1,,,1
male,2002,0,1,,,1
male,1962,1,1,235.0,535.0,1
female,1961,1,1,,,1
female,1986,5,1,313.0,150.0,1
male,1943,1,2,,,1
female,1946,1,2,,,1
male,1940,1,1,,,1
female,1942,1,1,,,1
female,1947,3,2,,,7
female,1954,2,2,,,1
male,1942,1,2,,,1
female,1947,1,2,,,1
male,1975,1,1,274.0,343.3,1
female,1981,1,1,,,1
male,2011,0,2,,,1
male,2013,0,2,,,1
female,1944,3,1,,,1
female,1935,2,2,,,1
male,1929,1,2,,,1
female,1936,1,1,,,1
male,1945,1,2,530.0,,1
female,1947,1,2,,,1
male,1963,1,1,873.0,,1
female,1960,1,1,510.0,400.0,1
male,1955,1,1,510.0,129.0,1
female,1956,1,1,521.0,90.0,1
female,1987,1,1,,,1
female,1989,5,1,314.0,170.0,1
male,1981,1,1,312.0,500.0,1
male,1956,1,2,873.0,492.0,1
female,1964,1,2,,,1
female,1985,5,2,,,1
female,1960,2,1,,,2
male,1970,1,1,751.0,,5
female,1972,1,1,313.0,129.62,5
male,1999,0,1,,,5
male,2001,0,1,,,5
female,1940,2,1,,,1
male,1971,5,1,,,1
female,1997,0,2,,,1
male,1936,1,1,,,1
female,1939,1,1,,,1
female,1976,5,1,530.0,175.0,1
female,1946,2,1,,,1
male,1972,1,1,411.0,462.5,1
female,1974,1,1,530.0,66.6,1
female,2000,0,1,,,1
male,2004,0,1,,,1
female,1964,1,2,611.0,,7
male,1952,1,2,611.0,,7
male,1956,1,1,873.0,126.0,1
female,1964,1,1,442.0,170.0,1
female,1992,5,1,,,1
female,1995,5,1,429.0,130.0,1
male,1963,1,1,772.0,578.0,1
female,1967,1,1,,,1
female,1992,5,1,,,1
female,1994,5,1,313.0,141.0,1
male,2003,0,1,,,1
male,1939,1,1,873.0,,1
female,1946,1,1,,,1
male,1967,1,2,312.0,596.7,1
female,1966,1,2,,,1
male,1996,5,2,,,1
male,1970,5,2,762.0,,7
female,1942,2,2,421.0,20.0,7
male,1973,5,2,,,7
male,1948,1,2,,,1
male,1981,5,2,222.0,425.3,1
female,1953,1,2,,,1
female,1931,2,1,,,1
male,1969,1,2,312.0,650.0,2
female,1971,1,2,259.0,80.0,2
male,1998,0,2,,,2
female,2001,0,2,,,2
male,1974,1,2,922.0,419.7,1
female,1976,1,2,,,1
male,2005,0,2,,,1
female,2007,0,2,,,1
male,1974,1,1,274.0,708.0,2
female,1975,1,1,252.0,379.0,2
female,2004,0,1,,,2
male,1971,1,2,313.0,458.3,1
female,1979,1,2,252.0,399.1,1
male,2005,0,2,,,1
male,2007,0,2,,,1
male,2013,0,2,,,1
male,1969,1,1,892.0,387.0,2
female,1969,1,1,953.0,118.3,2
female,2001,0,1,,,2
female,2002,0,1,,,2
male,1970,1,1,221.0,933.6,1
female,1971,1,1,,,1
male,1997,0,1,,,1
female,2003,0,1,,,1
male,1962,1,2,274.0,916.7,2
female,1971,1,2,312.0,383.3,2
female,2007,0,2,,,2
female,1960,5,2,251.0,200.0,1
female,1957,3,2,951.0,148.0,1
female,1982,1,2,,,2
female,1985,5,2,399.0,150.0,1
male,1982,1,2,510.0,283.0,2
female,2014,0,2,,,2
male,1949,1,1,,,1
female,1952,1,1,,,1
male,1972,5,1,,,1
male,1974,1,2,239.0,433.3,2
female,1977,1,2,,,2
female,2013,0,2,,,2
female,1940,2,1,,,1
male,1941,1,2,,,1
female,1942,1,1,999.0,120.0,1
female,1935,2,1,,,1
male,1953,1,1,510.0,298.0,1
female,1956,1,1,243.0,200.0,1
male,1983,5,1,313.0,179.0,1
male,1952,1,2,773.0,,1
female,1956,1,1,,,1
male,1983,5,2,,,1
male,1952,1,2,313.0,416.0,1
female,1950,1,2,,,1
male,1979,1,2,235.0,503.8,1
male,1982,5,2,236.0,250.0,1
female,1984,1,1,,,1
male,2011,0,2,,,1
male,2011,0,2,,,1
male,1932,1,1,,,1
female,1938,1,1,,,1
male,1938,1,1,,,1
female,1936,1,1,,,1
male,1952,1,1,,,1
female,1957,1,1,,,1
female,1984,1,1,239.0,208.3,1
female,1989,5,1,,,1
male,1967,1,1,312.0,1000.0,1
female,1971,1,1,259.0,,1
female,2003,0,1,,,1
female,2006,0,1,,,1
male,1956,1,2,792.0,200.0,1
female,1956,1,2,,,1
male,1986,5,2,521.0,190.0,1
male,1947,1,1,855.0,166.6,1
female,1953,1,1,873.0,,1
male,1963,1,1,248.0,250.0,2
female,1966,1,1,,,2
male,1995,5,1,,,2
female,1999,0,1,,,2
male,2001,0,1,,,2
male,2005,0,1,,,2
male,1944,1,1,942.0,160.0,1
female,1946,1,1,,,1
female,1929,2,1,,,1
female,1940,2,1,,,1
male,1980,1,1,283.0,233.3,1
female,1978,1,1,,,1
female,2010,0,1,,,1
female,2012,0,1,,,1
female,1972,5,1,254.0,200.0,1
female,1950,2,2,,,1
female,1972,1,2,312.0,541.7,1
male,1974,1,2,152.0,333.3,1
male,1971,1,2,222.0,333.3,1
female,1978,1,2,152.0,208.3,1
female,1952,3,1,952.0,134.4,1
female,1952,2,1,421.0,60.0,1
male,1979,1,1,780.0,158.3,2
female,1979,1,1,246.0,158.3,2
male,1977,1,1,159.0,478.0,1
female,1975,1,1,254.0,83.33,1
male,2010,0,1,,,1
female,1963,2,1,421.0,180.0,1
female,1990,5,1,442.0,80.0,1
female,1992,5,1,399.0,170.0,1
female,1979,1,2,,,1
male,1979,1,1,222.0,555.2,1
female,2012,0,2,,,1
male,1929,2,1,,,1
male,1941,1,1,941.0,20.0,1
female,1944,1,1,952.0,20.0,1
male,1941,1,2,,,1
female,1942,1,2,530.0,,1
male,1978,5,1,284.0,258.0,1
male,1974,1,2,780.0,262.5,1
female,1974,1,2,,,1
female,2006,0,2,,,1
male,2010,0,2,,,1
male,1940,1,2,,,2
female,1942,1,2,,,2
male,1981,1,2,530.0,200.0,1
female,1981,1,2,,,1
male,2006,0,2,,,1
female,2009,0,2,,,1
male,1975,1,2,222.0,500.0,1
female,1975,1,2,,,1
female,2003,0,2,,,1
female,2006,0,2,,,1
male,1964,1,1,313.0,303.9,1
female,1968,1,1,243.0,217.0,1
female,2001,0,1,,,1
female,2003,0,1,,,1
male,2005,0,1,,,1
female,1927,2,1,,,1
male,1977,1,2,761.0,341.6,1
male,1997,0,2,,,1
male,2000,0,2,,,1
female,1977,1,2,246.0,174.6,1
female,2001,0,2,,,1
male,1961,1,2,792.0,,1
female,1963,1,1,930.0,83.0,1
male,1995,5,2,999.0,63.6,1
male,1959,1,2,772.0,242.0,1
female,1963,1,2,999.0,,1
female,1989,5,2,952.0,60.0,1
male,1990,5,2,952.0,,1
male,1970,1,2,234.0,343.3,1
female,1971,1,2,,,1
female,2006,0,2,,,1
male,1971,1,1,861.0,291.7,1
female,1975,1,1,313.0,516.7,1
female,2002,0,1,,,1
male,2005,0,1,,,1
male,1973,1,2,311.0,550.0,2
female,1971,1,1,,,2
male,2003,0,2,,,2
female,2007,0,2,,,2
male,1975,1,2,149.0,277.2,2
female,1977,1,2,313.0,156.9,2
male,2003,0,2,,,2
male,2006,0,2,,,2
male,1962,1,1,312.0,626.0,1
female,1968,1,1,421.0,107.0,1
female,1995,5,1,,,1
male,1997,0,1,,,1
male,1968,1,1,761.0,526.4,1
female,1974,1,1,313.0,120.8,1
female,1999,0,1,,,1
female,2001,0,1,,,1
male,2003,0,1,,,1
male,1973,1,1,,,1
female,1974,1,1,441.0,38.4,1
male,2001,0,1,,,1
female,2008,0,1,,,1
male,1975,1,2,522.0,,1
female,1975,1,1,,,1
female,2003,0,1,,,1
female,2008,0,1,,,1
male,1978,1,1,780.0,,1
female,1978,1,1,,,1
female,2007,0,1,,,1
female,2010,0,1,,,1
male,1961,1,2,873.0,,1
female,1963,1,2,421.0,100.0,1
male,1993,5,2,,,1
male,1972,1,1,231.0,465.0,1
female,1973,1,1,259.0,150.0,1
male,2002,0,1,,,1
female,1942,2,1,,,1
male,1970,1,2,141.0,436.7,1
female,1971,1,2,,,1
male,2000,0,2,,,1
male,2004,0,2,,,1
male,1949,1,2,873.0,,1
female,1952,1,2,,,1
male,1976,5,2,,,1
female,1948,2,1,,,2
male,1974,1,2,761.0,116.0,1
female,1975,1,2,952.0,83.0,1
female,1998,0,1,,,1
male,2000,0,1,,,1
male,2003,0,2,,,1
female,2006,0,1,,,1
male,1953,1,1,510.0,,1
female,1959,1,1,,,1
female,1981,5,1,243.0,160.0,1
female,1983,5,1,313.0,138.0,1
male,1988,5,1,,,1
female,1958,5,1,,,1
male,1952,1,1,510.0,,1
female,1957,1,1,247.0,70.0,1
female,1989,5,1,952.0,40.0,1
female,1990,5,1,254.0,100.0,1
male,1993,5,1,,,1
male,1946,1,1,930.0,134.0,1
female,1949,1,1,,,1
male,1975,1,1,921.0,245.0,2
male,1978,5,1,314.0,244.8,1
female,1981,1,1,,,2
male,1961,1,1,773.0,,1
female,1961,1,2,930.0,174.0,1
male,1990,5,2,953.0,170.0,1
female,1992,5,2,253.0,150.0,1
female,1995,5,2,,,1
male,1974,1,2,312.0,450.7,2
female,1976,1,2,,,2
female,2005,0,2,,,2
female,1959,2,1,,,1
male,1947,1,2,942.0,150.8,1
female,1952,1,1,,,1
male,1980,5,1,530.0,150.0,1
male,1982,5,1,221.0,325.0,1
male,1943,1,1,,,1
female,1946,1,1,,,1
male,1973,5,1,,,1
female,1975,5,1,320.0,333.0,1
female,1942,2,1,,,1
female,1937,2,1,,,1
male,1945,3,2,,,1
female,1922,2,2,,,1
female,1950,1,2,,,1
male,1941,1,2,,,1
female,1934,2,1,,,1
female,1937,2,1,,,1
male,1931,1,1,,,2
female,1935,1,1,,,2
male,1945,3,1,,,1
male,1942,1,1,,,1
female,1938,1,1,,,1
female,1960,2,1,,,1
male,1944,5,2,,,1
male,1958,1,1,,,1
male,1992,5,1,442.0,144.5,1
female,1964,1,1,442.0,167.6,1
male,1932,1,1,,,1
female,1943,1,1,,,1
female,1941,2,1,,,1
male,1951,2,2,,,1
female,1994,5,2,,,1
male,1946,1,2,271.0,45.5,2
female,1948,1,2,,,2
male,1962,1,1,,,1
female,1963,1,1,252.0,505.8,1
male,1996,5,1,,,1
male,1943,1,1,,,1
female,1947,1,1,,,1
female,1935,2,1,,,1
male,1976,5,1,953.0,178.0,1
male,1967,1,2,312.0,590.3,1
female,1974,1,2,,,1
female,2004,0,2,,,1
female,2008,0,2,,,1
female,1963,2,1,312.0,349.7,1
male,1967,1,1,521.0,253.0,1
female,1973,1,1,312.0,267.1,1
female,2000,0,1,,,1
male,2002,0,1,,,1
male,1945,2,2,,,1
male,1939,1,2,,,1
female,1943,1,2,941.0,83.0,1
female,1969,3,2,510.0,100.0,1
female,1997,0,2,,,1
female,1999,0,2,,,1
male,2006,0,2,,,1
male,1946,1,2,,,6
female,1952,1,2,,,6
female,1982,1,2,,,1
male,1979,1,2,752.0,233.3,1
male,1954,1,2,922.0,,1
female,1958,1,1,941.0,100.7,1
male,1985,5,2,442.0,168.0,1
male,1990,5,2,,,1
male,1935,1,2,,,1
female,1940,1,1,930.0,31.7,1
male,1934,6,1,,,1
female,1939,2,1,,,1
male,1963,1,2,910.0,184.0,1
female,1965,1,2,246.0,341.3,1
male,1989,5,2,246.0,229.2,1
male,1991,5,2,,,1
male,1976,1,2,841.0,332.6,5
female,1980,1,1,,,5
male,2006,0,1,,,5
female,2009,0,1,,,5
male,1948,1,2,,,1
female,1950,1,2,,,1
male,1927,1,1,,,1
female,1934,1,1,,,1
female,1963,2,2,930.0,98.0,1
female,1985,1,2,,,2
female,1992,5,2,314.0,83.0,1
male,1980,1,2,792.0,393.7,2
male,2010,0,2,,,2
female,2012,0,2,,,2
male,1960,1,2,235.0,,2
female,1963,1,1,864.0,100.0,2
female,1988,5,2,442.0,180.0,2
female,1990,5,2,,,2
female,1993,5,2,,,2
male,1973,1,1,753.0,407.0,1
female,1974,1,1,,,1
male,2002,0,1,,,1
female,2006,0,1,,,1
male,1974,1,2,274.0,300.0,1
female,1976,1,2,,,1
male,2002,0,2,,,1
male,2006,0,2,,,1
male,2011,0,2,,,1
male,1941,1,2,,,1
female,1942,1,1,,,1
female,1971,5,2,254.0,150.0,1
female,1938,2,1,,,1
male,1942,1,2,,,1
female,1948,1,1,,,1
male,1970,5,2,772.0,160.0,1
male,1972,5,2,799.0,160.0,1
male,1964,1,1,922.0,367.5,2
female,1967,1,1,,,2
female,1991,1,1,,,2
female,2001,0,1,,,2
male,1970,1,2,773.0,260.0,1
female,1971,1,2,722.0,112.0,1
male,1996,5,2,,,1
male,1999,0,2,,,1
male,1941,1,2,,,1
female,1941,1,2,,,1
male,1978,5,2,,,1
female,1934,2,2,,,1
female,1944,2,1,,,1
male,1953,1,2,,,1
female,1952,1,2,930.0,154.0,1
male,1984,5,2,,,1
male,1977,1,2,239.0,517.2,2
female,1977,1,2,,,2
male,2006,0,2,,,2
male,2008,0,2,,,2
male,1973,1,1,510.0,730.0,2
female,1978,1,1,,,2
male,2003,0,1,,,2
female,2005,0,1,,,2
female,1933,2,2,,,1
male,1971,1,2,521.0,,1
female,1973,1,2,,,1
female,1995,5,2,,,1
male,1999,0,2,,,1
female,1932,2,1,,,1
female,1964,5,2,422.0,,2
female,1940,2,1,,,1
female,1929,2,1,,,1
male,1976,1,2,510.0,425.0,2
female,1980,1,2,313.0,220.0,2
female,2007,0,2,,,2
female,1933,2,1,,,1
female,1972,5,1,,,1
male,1976,1,2,285.0,300.0,1
female,1979,1,2,,,1
female,2008,0,2,,,1
female,2012,0,2,,,1
female,1978,1,1,320.0,301.0,1
female,1981,5,2,320.0,458.3,1
male,1978,1,1,241.0,,1
male,2006,0,1,,,1
male,1968,1,2,411.0,597.8,1
female,1970,1,2,,,1
female,1998,0,2,,,1
female,2001,0,2,,,1
male,2007,0,2,,,1
male,1958,1,2,231.0,,1
female,1964,1,1,252.0,438.3,1
female,1991,5,1,313.0,50.0,1
male,1997,0,1,,,1
male,1954,1,1,311.0,593.3,1
female,1956,1,2,,,1
male,1983,5,1,930.0,,1
male,1984,5,2,,,1
male,1957,1,2,441.0,,1
female,1962,1,2,442.0,,1
male,1984,1,2,246.0,300.0,1
female,1987,5,2,,,1
female,1985,1,2,,,1
male,2012,0,2,,,1
male,1963,1,1,442.0,,1
female,1968,1,1,,,1
female,1992,5,1,247.0,205.0,1
female,1994,5,1,,,1
male,1942,1,1,,,1
female,1945,1,1,,,1
female,1983,5,1,330.0,366.7,1
female,1929,2,1,,,1
male,1940,2,1,,,2
male,1970,1,2,222.0,916.7,2
female,1943,2,2,,,1
female,1973,1,1,312.0,260.5,2
male,2010,0,1,,,2
male,1953,1,1,135.0,240.0,1
female,1956,1,1,,,1
male,1988,5,1,,,1
male,1936,1,2,,,1
female,1935,1,1,,,1
male,1936,1,1,,,1
female,1939,1,1,,,1
male,1932,1,2,,,1
female,1935,1,2,,,1
male,1966,1,2,411.0,599.2,1
female,1969,1,2,152.0,218.3,1
male,1996,5,2,,,1
female,1999,0,2,,,1
male,1966,1,1,223.0,750.0,1
female,1969,1,1,247.0,,1
female,1996,5,1,,,1
female,1999,0,1,,,1
male,1963,1,2,,,1
female,1972,1,2,530.0,113.9,1
male,1994,5,2,259.0,36.7,1
female,1998,0,2,,,1
male,1969,1,1,283.0,750.0,1
female,1969,1,1,283.0,200.0,1
female,2000,0,1,,,1
female,2001,0,1,,,1
male,1967,1,1,320.0,833.3,1
female,1968,1,1,243.0,566.7,1
male,1998,0,1,,,1
female,2001,0,1,,,1
male,1951,1,2,873.0,,1
female,1958,1,1,313.0,198.7,1
female,1991,5,2,421.0,165.0,1
male,1984,5,2,753.0,238.2,1
female,1949,2,1,,,1
male,1965,1,2,311.0,321.6,1
female,1966,1,2,521.0,152.6,1
male,1995,5,2,521.0,140.0,1
female,1997,0,2,,,1
male,1957,1,2,873.0,,1
female,1962,1,2,442.0,,1
male,2002,0,2,,,1
male,1974,1,2,521.0,,7
female,1977,1,2,521.0,,7
female,2005,0,2,,,7
male,2011,0,2,,,7
male,1968,1,2,320.0,896.7,1
female,1971,1,2,,,1
male,2001,0,2,,,1
female,2004,0,2,,,1
male,1936,1,1,,,1
female,1937,1,1,,,1
male,1971,1,2,312.0,750.0,1
female,1976,1,2,320.0,750.0,1
female,2006,0,1,,,1
male,2009,0,1,,,1
male,1972,1,1,510.0,,2
female,1974,1,1,,,2
female,2003,0,1,,,2
female,1935,2,1,,,1
male,1957,1,1,259.0,555.8,1
female,1964,1,1,530.0,100.0,1
female,1992,5,1,,,1
male,1955,1,2,773.0,,1
female,1961,1,2,259.0,170.0,1
male,1988,5,2,,,1
male,1991,5,2,,,1
male,1961,1,1,233.0,1853.3,1
female,1965,1,1,,,1
female,1990,5,1,247.0,60.0,1
male,1992,5,1,,,1
female,2001,0,1,,,1
male,1971,1,2,312.0,458.3,6
female,1973,1,2,312.0,500.0,6
male,2002,0,2,,,6
female,1949,2,1,952.0,60.6,6
male,2005,0,2,,,6
female,1936,2,1,,,1
female,1945,3,1,,,2
male,1942,5,2,,,2
female,1957,3,2,910.0,135.0,1
male,1980,1,2,222.0,349.0,1
female,1979,1,2,,,1
male,2008,0,2,,,1
male,1965,1,2,,,2
female,1966,1,2,,,2
male,1999,0,2,,,2
female,1956,3,2,,,2
female,1983,1,2,313.0,250.0,2
female,1985,5,1,259.0,130.0,2
male,2009,0,2,,,2
male,1984,1,2,899.0,400.0,2
male,1972,1,2,320.0,898.0,2
female,1975,1,2,,,2
female,2001,0,2,,,2
male,2004,0,2,,,2
female,2011,0,2,,,2
female,1938,2,1,,,1
male,1940,1,2,,,2
female,1945,1,2,,,2
female,1939,2,1,521.0,,1
male,1933,1,2,,,1
female,1934,1,2,951.0,,1
male,1950,1,2,999.0,110.0,1
female,1956,1,1,951.0,150.0,1
female,1983,5,2,247.0,201.7,1
female,1986,5,2,222.0,168.3,1
male,1946,1,2,811.0,,1
female,1950,1,2,811.0,,1
male,1979,1,1,135.0,340.0,1
female,1978,1,1,314.0,362.5,1
female,2012,0,1,,,1
male,1930,1,1,,,1
female,1939,1,1,,,1
female,1940,2,1,,,1
male,1942,1,1,922.0,,1
female,1944,1,1,951.0,20.0,1
male,1972,1,1,873.0,,2
female,1979,1,1,313.0,237.0,2
female,2002,0,1,,,2
male,2006,0,1,,,2
male,1981,1,1,312.0,230.0,1
female,1949,2,2,,,1
female,1985,1,1,,,1
male,2011,0,1,,,1
male,1948,1,2,743.0,216.7,1
female,1952,1,1,,,1
male,1986,5,2,252.0,225.0,1
male,1958,1,1,,,1
female,1958,1,1,941.0,110.0,1
male,1984,5,1,422.0,205.0,1
male,1936,1,2,,,1
female,1938,1,2,,,1
female,1971,2,2,399.0,150.0,1
male,1939,1,2,,,1
female,1943,1,2,,,1
male,1938,1,2,,,1
female,1946,1,2,,,1
female,1976,1,2,253.0,178.83,1
male,1971,1,2,271.0,351.75,1
female,2009,0,2,,,1
male,1943,1,2,,,1
female,1943,1,2,,,1
male,1933,1,2,,,1
female,1939,1,1,,,1
male,1949,1,2,,,1
female,1956,1,2,,,1
female,1977,1,2,,,2
male,1979,1,2,441.0,,1
male,1981,1,2,873.0,197.5,1
male,1978,1,2,910.0,,2
male,2008,0,2,,,2
female,1980,1,2,,,1
female,2009,0,2,,,1
female,2010,0,2,,,2
male,2012,0,2,,,1
female,1981,1,2,399.0,106.7,1
male,1971,1,2,772.0,,1
female,1972,1,2,,,1
female,1999,0,1,,,1
male,2005,0,1,,,1
female,1963,2,2,951.0,150.0,1
male,1992,5,2,,,1
female,1993,5,2,,,1
female,1996,5,2,,,1
male,1997,0,2,,,1
female,1940,2,1,,,1
female,1975,5,2,422.0,,1
male,1985,1,1,510.0,270.0,1
female,1983,5,2,254.0,140.0,1
female,1986,1,1,,,1
female,1968,1,1,,,2
male,1999,0,1,,,2
female,2002,0,1,,,2
male,1960,1,1,873.0,294.2,1
female,1962,1,1,521.0,115.0,1
female,1989,5,1,,,1
female,1991,5,1,,,1
female,1947,2,1,941.0,75.0,1
male,1966,3,1,910.0,212.0,1
female,1996,5,1,,,1
male,1998,0,1,,,1
female,1942,2,1,941.0,86.6,1
male,1997,0,1,,,1
male,1925,6,1,,,1
female,1931,2,1,,,1
male,1937,1,2,,,1
female,1937,1,2,,,1
male,1954,1,2,873.0,242.7,1
female,1958,1,2,441.0,69.8,1
male,1982,5,2,222.0,208.3,1
female,1985,5,2,313.0,208.3,1
male,1961,2,2,942.0,174.0,1
male,1948,1,1,,,1
female,1952,1,1,421.0,63.3,1
male,1973,1,2,761.0,,2
female,1974,1,1,521.0,140.0,2
male,2000,0,2,,,2
female,2001,0,2,,,2
male,1970,1,1,222.0,843.3,1
female,1972,1,1,311.0,529.2,1
female,1999,0,1,,,1
female,2005,0,1,,,1
male,1938,2,2,999.0,20.0,1
female,1941,2,1,,,1
male,1966,1,2,311.0,660.9,1
female,1970,1,2,311.0,528.2,1
female,1975,5,2,313.0,229.2,1
male,1957,1,1,141.0,,2
female,1957,1,1,,,2
female,1988,5,1,285.0,241.3,2
female,1992,5,1,,,2
male,1995,5,1,,,2
male,1975,5,2,780.0,311.7,1
female,1979,5,2,222.0,500.0,1
male,1952,1,1,271.0,333.3,1
female,1953,1,1,,,1
male,1978,5,1,,,1
female,1982,1,1,399.0,151.0,1
male,1978,1,1,313.0,333.3,1
male,1971,1,1,245.0,511.3,1
female,1974,1,1,,,1
male,2002,0,1,,,1
male,2005,0,1,,,1
female,1981,5,1,252.0,280.0,1
male,1938,2,2,,,1
male,1974,5,2,953.0,75.0,1
male,1967,1,1,442.0,303.3,6
female,1970,1,1,953.0,120.0,6
female,1995,5,1,,,6
female,1956,3,2,,,1
male,1984,5,2,,,1
male,1985,5,2,,,1
female,1959,3,1,,,1
male,1978,1,1,221.0,,1
female,1982,1,1,,,1
female,2008,0,1,,,1
female,1981,5,1,283.0,,1
male,1964,1,1,841.0,280.3,1
female,1963,1,1,930.0,123.7,1
male,1989,5,1,,,1
female,1991,5,1,,,1
female,1956,4,1,951.0,60.0,2
female,1982,1,2,252.0,,2
male,1986,5,1,159.0,,2
male,1972,1,2,239.0,450.0,2
female,2010,0,2,,,2
female,2013,0,2,,,2
male,1947,1,2,823.0,,1
female,1949,1,1,823.0,,1
female,1970,1,1,,,2
male,1974,5,1,,,1
male,1971,1,1,752.0,408.0,2
male,2009,0,1,,,2
female,2011,0,1,,,2
male,1947,3,2,941.0,120.0,1
male,1960,1,2,930.0,194.5,1
female,1967,1,1,,,1
male,1994,5,2,999.0,,1
male,1970,1,1,312.0,460.1,1
female,1971,1,1,,,1
female,1997,0,1,,,1
male,2001,0,1,,,1
female,1936,2,1,,,2
male,1957,1,2,823.0,,1
female,1963,1,2,823.0,,1
female,1984,5,2,281.0,250.0,1
male,1988,5,2,780.0,223.7,1
female,1966,3,2,721.0,105.0,1
male,1994,5,2,,,1
female,1999,0,2,,,1
male,1945,1,1,,,1
female,1949,1,1,,,1
male,1953,1,2,252.0,651.7,2
female,1956,1,2,252.0,654.2,2
female,1987,5,2,252.0,195.0,2
male,1946,1,1,,,2
female,1954,1,1,951.0,83.2,2
male,1942,1,2,152.0,,1
female,1949,1,2,,,1
male,1952,1,1,,,1
female,1954,1,1,,,1
female,1980,5,1,312.0,250.0,1
female,1948,5,1,,,1
male,1946,1,2,139.0,254.0,1
female,1957,1,2,,,1
female,1960,1,1,,,1
female,1987,5,1,799.0,225.0,1
male,1960,1,1,762.0,387.5,1
male,1991,5,1,,,1
male,1939,3,1,,,1
female,1959,3,2,,,1
male,1925,1,2,,,1
female,1929,1,2,,,1
male,1937,2,1,,,1
female,1975,5,1,,,1
female,1973,1,1,313.0,150.0,1
male,1966,1,1,274.0,93.3,1
female,1998,0,1,,,1
male,1999,0,1,,,1
male,1967,1,1,930.0,148.4,1
female,1970,1,1,521.0,96.6,1
female,1998,0,1,,,1
male,2002,0,1,,,1
male,1963,1,1,772.0,,1
female,1966,1,1,,,1
female,1989,5,1,313.0,272.0,1
female,1991,5,1,,,1
female,1991,5,1,,,1
male,2003,0,1,,,1
male,1949,3,2,772.0,,1
female,1957,2,1,,,1
female,1932,2,1,,,1
male,1955,5,1,,,1
male,1936,1,2,,,2
female,1937,1,2,,,2
female,1942,2,1,,,1
female,1957,3,1,,,1
female,1963,4,1,922.0,144.0,1
male,1999,0,2,,,1
female,2001,0,2,,,1
female,1956,1,2,432.0,,6
male,1981,5,2,521.0,200.0,1
male,1957,1,2,521.0,264.0,6
male,1959,1,2,910.0,,1
female,1962,1,2,,,1
male,1993,5,2,,,1
male,1958,3,2,,,1
male,1990,5,2,,,1
male,1958,1,2,252.0,655.0,1
female,1960,1,2,521.0,107.0,1
male,1990,5,2,,,1
male,1992,5,2,,,1
male,1963,1,1,,,1
female,1964,1,1,722.0,,1
female,1989,5,1,442.0,117.0,1
female,1996,5,1,,,1
female,1971,3,2,,,1
male,1990,5,2,259.0,47.0,1
female,1961,3,1,,,1
female,1998,0,1,,,1
male,1957,1,2,274.0,,1
female,1961,1,2,312.0,,1
male,1988,5,2,,,1
male,1942,1,1,,,1
female,1942,1,1,,,1
female,1959,3,2,,,1
female,1982,1,2,422.0,300.0,1
male,1972,1,2,212.0,535.5,2
female,1971,1,2,,,2
male,2008,0,2,,,2
male,1973,1,2,780.0,305.0,1
female,1970,1,1,,,1
female,2000,0,1,,,1
female,2010,0,1,,,1
